0, 5, -497
0, 6, -498
0, 5, -499
0, 6, -500
0, 5, -501
0, 6, -502
0, 5, -503
0, 6, -504
0, 5, -505
0, 6, -506
0, 5, -507
0, 6, -508
0, 5, -509
0, 6, -510
0, 5, -511
0, 6, -512
0, 5, -513
0, 6, -514
0, 5, -515
0, 6, -516
0, 5, -517
0, 6, -518
0, 5, -519
0, 6, -520
0, 5, -521
0, 6, -522
0, 5, -523
0, 6, -524
0, 5, -525
0, 6, -526
0, 5, -527
0, 6, -528
0, 5, -529
0, 6, -530
0, 5, -531
0, 6, -532
0, 5, -533
0, 6, -534
0, 5, -535
0, 6, -536
0, 5, -537
0, 6, -538
0, 5, -539
0, 6, -540
0, 5, -541
0, 6, -542
0, 5, -543
0, 6, -544
0, 5, -545
0, 6, -546
0, 5, -547
0, 6, -548
0, 5, -549
0, 6, -550
0, 5, -551
0, 6, -552
0, 5, -553
0, 6, -554
0, 5, -555
0, 6, -556
0, 5, -557
0, 6, -558
0, 5, -559
0, 6, -560
0, 5, -561
0, 6, -562
0, 5, -563
0, 6, -564
0, 5, -565
0, 6, -566
0, 5, -567
0, 6, -568
0, 5, -569
0, 6, -570
0, 5, -571
0, 6, -572
0, 5, -573
0, 6, -574
0, 5, -575
0, 6, -576
0, 5, -577
0, 6, -578
0, 5, -579
0, 6, -580
0, 5, -581
0, 6, -582
0, 5, -583
0, 6, -584
0, 5, -585
0, 6, -586
0, 5, -587
0, 6, -588
0, 5, -589
0, 6, -590
0, 5, -591
0, 6, -592
0, 5, -593
0, 6, -594
0, 5, -595
0, 6, -596
0, 5, -597
0, 6, -598
0, 5, -599
0, 6, -600
0, 5, -601
0, 6, -602
0, 5, -603
0, 6, -604
0, 5, -605
0, 6, -606
0, 5, -607
0, 6, -608
0, 5, -609
0, 6, -610
0, 5, -611
0, 6, -612
0, 5, -613
0, 6, -614
0, 5, -615
0, 6, -616
0, 5, -617
0, 6, -618
0, 5, -619
0, 6, -620
0, 5, -621
0, 6, -622
0, 5, -623
0, 6, -624
0, 5, -625
0, 6, -626
0, 5, -627
0, 6, -628
0, 5, -629
0, 6, -630
0, 5, -631
0, 6, -632
0, 5, -633
0, 6, -634
0, 5, -635
0, 6, -636
0, 5, -637
0, 6, -638
0, 5, -639
0, 6, -640
0, 5, -641
0, 6, -642
0, 5, -643
0, 6, -644
0, 5, -645
0, 6, -646
0, 5, -647
0, 6, -648
0, 5, -649
0, 6, -650
0, 5, -651
0, 6, -652
0, 5, -653
0, 6, -654
0, 5, -655
0, 6, -656
0, 5, -657
0, 6, -658
0, 5, -659
0, 6, -660
0, 5, -661
0, 6, -662
0, 5, -663
0, 6, -664
0, 5, -665
0, 6, -666
0, 5, -667
0, 6, -668
0, 5, -669
0, 6, -670
0, 5, -671
0, 6, -672
0, 5, -673
0, 6, -674
0, 5, -675
0, 6, -676
0, 5, -677
0, 6, -678
0, 5, -679
0, 6, -680
0, 5, -681
0, 6, -682
0, 5, -683
0, 6, -684
0, 5, -685
0, 6, -686
0, 5, -687
0, 6, -688
0, 5, -689
0, 6, -690
0, 5, -691
0, 6, -692
0, 5, -693
0, 6, -694
0, 5, -695
0, 6, -696
0, 5, -697
0, 6, -698
0, 5, -699
0, 6, -700
0, 5, -701
0, 6, -702
0, 5, -703
0, 6, -704
0, 5, -705
0, 6, -706
0, 5, -707
0, 6, -708
0, 5, -709
0, 6, -710
0, 5, -711
0, 6, -712
0, 5, -713
0, 6, -714
0, 5, -715
0, 6, -716
0, 5, -717
0, 6, -718
0, 5, -719
0, 6, -720
0, 5, -721
0, 6, -722
0, 5, -723
0, 6, -724
0, 5, -725
0, 6, -726
0, 5, -727
0, 6, -728
0, 5, -729
0, 6, -730
0, 5, -731
0, 6, -732
0, 5, -733
0, 6, -734
0, 5, -735
0, 6, -736
0, 5, -737
0, 6, -738
0, 5, -739
0, 6, -740
0, 5, -741
0, 6, -742
0, 5, -743
0, 6, -744
0, 5, -745
0, 6, -746
0, 5, -747
0, 6, -748
0, 5, -749
0, 6, -750
0, 5, -751
0, 6, -752
0, 5, -753
0, 6, -754
0, 5, -755
0, 6, -756
0, 5, -757
0, 6, -758
0, 5, -759
0, 6, -760
0, 5, -761
0, 6, -762
0, 5, -763
0, 6, -764
0, 5, -765
0, 6, -766
0, 5, -767
0, 6, -768
0, 5, -769
0, 6, -770
0, 5, -771
0, 6, -772
0, 5, -773
0, 6, -774
0, 5, -775
0, 6, -776
0, 5, -777
0, 6, -778
0, 5, -779
0, 6, -780
0, 5, -781
0, 6, -782
0, 5, -783
0, 6, -784
0, 5, -785
0, 6, -786
0, 5, -787
0, 6, -788
0, 5, -789
0, 6, -790
0, 5, -791
0, 6, -792
0, 5, -793
0, 6, -794
0, 5, -795
0, 6, -796
0, 5, -797
0, 6, -798
0, 5, -799
0, 6, -800
0, 5, -801
0, 6, -802
0, 5, -803
0, 6, -804
0, 5, -805
0, 6, -806
0, 5, -807
0, 6, -808
0, 5, -809
0, 6, -810
0, 5, -811
0, 6, -812
0, 5, -813
0, 6, -814
0, 5, -815
0, 6, -816
0, 5, -817
0, 6, -818
0, 5, -819
0, 6, -820
0, 5, -821
0, 6, -822
0, 5, -823
0, 6, -824
0, 5, -825
0, 6, -826
0, 5, -827
0, 6, -828
0, 5, -829
0, 6, -830
0, 5, -831
0, 6, -832
0, 5, -833
0, 6, -834
0, 5, -835
0, 6, -836
0, 5, -837
0, 6, -838
0, 5, -839
0, 6, -840
0, 5, -841
0, 6, -842
0, 5, -843
0, 6, -844
0, 5, -845
0, 6, -846
0, 5, -847
0, 6, -848
0, 5, -849
0, 6, -850
